Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h]
10.211316,-5.000000,1.000000,10.211316,36.760738
11.157114,-4.600000,1.000000,11.157114,40.165609
10.910510,-3.200000,1.000000,10.910510,39.277837
10.863410,-2.800000,1.000000,10.863410,39.108275
11.268813,-3.000000,1.000000,11.268813,40.567728
9.549530,-3.000000,1.000000,9.549530,34.378308
14.830615,-4.600000,1.000000,14.830615,53.390214
12.290079,-2.800000,1.000000,12.290079,44.244283
11.862085,-2.400000,1.000000,11.862085,42.703506
11.121903,-2.200000,1.000000,11.121903,40.038851
10.561194,-2.800000,1.000000,10.561194,38.020299
10.126909,-2.600000,1.000000,10.126909,36.456873
10.250379,-3.600000,1.000000,10.250379,36.901363
10.060149,-2.200000,1.000000,10.060149,36.216536
10.428194,-4.200000,1.000000,10.428194,37.541497
10.719260,-4.800000,1.000000,10.719260,38.589336
10.535975,-3.400000,1.000000,10.535975,37.929510
10.718826,-3.400000,1.000000,10.718826,38.587774
10.950821,-3.600000,1.000000,10.950821,39.422957
11.551018,-4.000000,1.000000,11.551018,41.583666
11.832674,-2.800000,1.000000,11.832674,42.597625
14.509479,-5.800000,1.000000,14.509479,52.234126
15.314816,-3.400000,1.000000,15.314816,55.133338
16.882520,-6.600000,1.000000,16.882520,60.777072
17.020176,-1.200000,1.000000,17.020176,61.272633
13.692480,-2.600000,1.000000,13.692480,49.292927
21.670846,-7.800000,1.000000,21.670846,78.015045
17.298558,-3.400000,1.000000,17.298558,62.274810
18.654162,-2.600000,1.000000,18.654162,67.154984
18.784532,-2.400000,1.000000,18.784532,67.624314
16.257518,-6.600000,1.000000,16.257518,58.527064
23.027288,-1.600000,1.000000,23.027288,82.898237
20.976455,-6.600000,1.000000,20.976455,75.515237
22.320229,-5.400000,1.000000,22.320229,80.352826
22.780769,-1.400000,1.000000,22.780769,82.010769
26.167615,-13.200000,1.000000,26.167615,94.203413
22.565839,-3.600000,1.000000,22.565839,81.237020
21.931053,-3.800000,1.000000,21.931053,78.951791
21.801540,-5.800000,1.000000,21.801540,78.485543
21.753357,-3.000000,1.000000,21.753357,78.312086
20.245962,-1.400000,1.000000,20.245962,72.885463
19.828978,-2.000000,1.000000,19.828978,71.384322
18.445127,-1.800000,1.000000,18.445127,66.402459
17.811652,-4.000000,1.000000,17.811652,64.121949
16.900429,-2.400000,1.000000,16.900429,60.841545
15.824162,-1.600000,1.000000,15.824162,56.966984
15.366143,-1.400000,1.000000,15.366143,55.318115
15.149705,-1.600000,1.000000,15.149705,54.538938
30.020124,-2.000000,2.000000,15.010062,54.036223
14.395375,-1.800000,1.000000,14.395375,51.823351
14.209695,-1.600000,1.000000,14.209695,51.154901
15.348706,-2.600000,1.000000,15.348706,55.255342
14.455314,-2.800000,1.000000,14.455314,52.039129
13.853354,-1.400000,1.000000,13.853354,49.872074
13.220104,-1.400000,1.000000,13.220104,47.592375
13.763712,-2.400000,1.000000,13.763712,49.549362
14.116105,-1.000000,1.000000,14.116105,50.817979
15.102785,-2.000000,1.000000,15.102785,54.370024
16.782128,-1.600000,1.000000,16.782128,60.415660
20.641571,-9.600000,1.000000,20.641571,74.309655
19.192691,-3.400000,1.000000,19.192691,69.093687
19.505542,-6.400000,1.000000,19.505542,70.219950
14.100807,-2.200000,1.000000,14.100807,50.762904
61.891907,-1.000000,4.000000,15.472977,55.702716
53.331362,-0.800000,4.000000,13.332840,47.998225
43.090099,-0.200000,4.000000,10.772525,38.781089
8.806385,0.000000,1.000000,8.806385,31.702984
24.854074,-0.200000,3.000000,8.284691,29.824889
27.660562,-2.400000,3.000000,9.220187,33.192674
19.508214,-2.200000,2.000000,9.754107,35.114784
22.530823,-1.800000,2.000000,11.265411,40.555481
12.354028,-1.200000,1.000000,12.354028,44.474501
10.325656,-2.000000,1.000000,10.325656,37.172362
14.672357,-1.600000,1.000000,14.672357,52.820486
12.402278,-1.800000,1.000000,12.402278,44.648200
12.973245,-1.200000,1.000000,12.973245,46.703683
12.768260,-1.400000,1.000000,12.768260,45.965735
12.410027,-2.600000,1.000000,12.410027,44.676096
21.419403,-1.000000,2.000000,10.709702,38.554926
17.058033,-0.400000,2.000000,8.529016,30.704459
7.352617,-0.200000,1.000000,7.352617,26.469422
17.948131,-0.400000,3.000000,5.982710,21.537757
5.068440,-0.600000,1.000000,5.068440,18.246385
15.253360,-1.200000,2.000000,7.626680,27.456048
6.596800,-0.400000,1.000000,6.596800,23.748482
6.251604,-0.400000,1.000000,6.251604,22.505775
4.593003,-0.400000,1.000000,4.593003,16.534812
12.843501,-0.200000,2.000000,6.421751,23.118302
11.611407,-1.000000,2.000000,5.805704,20.900533
12.872664,-1.400000,2.000000,6.436332,23.170795
10.609981,-0.200000,2.000000,5.304991,19.097966
16.719906,-1.000000,3.000000,5.573302,20.063887
11.361673,-0.400000,2.000000,5.680837,20.451012
15.929049,-1.400000,2.000000,7.964525,28.672289
10.609505,-0.800000,1.000000,10.609505,38.194219
14.777284,-2.000000,1.000000,14.777284,53.198223
13.588367,-4.000000,1.000000,13.588367,48.918121
13.362381,-2.000000,1.000000,13.362381,48.104571
10.345104,-1.200000,1.000000,10.345104,37.242376
15.538026,-0.400000,1.000000,15.538026,55.936892
12.926330,-0.400000,1.000000,12.926330,46.534788
10.731231,-1.400000,1.000000,10.731231,38.632430
13.594776,-2.200000,1.000000,13.594776,48.941195
16.229776,-2.000000,1.000000,16.229776,58.427192
10.629960,-1.000000,1.000000,10.629960,38.267855
15.869528,-1.800000,1.000000,15.869528,57.130300
13.485702,-1.400000,1.000000,13.485702,48.548528
14.115134,-1.400000,1.000000,14.115134,50.814483
14.720089,-3.000000,1.000000,14.720089,52.992320
14.864140,-1.600000,1.000000,14.864140,53.510903
13.190098,-3.800000,1.000000,13.190098,47.484354
19.210407,-2.800000,1.000000,19.210407,69.157464
17.370175,-4.000000,1.000000,17.370175,62.532630
17.077326,-2.400000,1.000000,17.077326,61.478374
17.441344,-3.400000,1.000000,17.441344,62.788837
17.800171,-3.000000,1.000000,17.800171,64.080614
14.007672,-3.400000,1.000000,14.007672,50.427618
19.507109,-1.400000,1.000000,19.507109,70.225592
26.978773,-2.400000,2.000000,13.489387,48.561792
14.738580,-1.400000,1.000000,14.738580,53.058887
10.171989,-2.000000,1.000000,10.171989,36.619159
6.790540,-1.000000,1.000000,6.790540,24.445944
13.775721,-0.800000,2.000000,6.887860,24.796297
7.454282,-0.400000,2.000000,3.727141,13.417708
7.275639,-0.400000,2.000000,3.637820,13.096150
10.164520,-0.600000,3.000000,3.388173,12.197424
11.512410,-0.600000,3.000000,3.837470,13.814892
14.113494,-0.800000,3.000000,4.704498,16.936193
16.980281,-1.400000,2.000000,8.490140,30.564506
11.273196,-1.400000,1.000000,11.273196,40.583504
10.112218,-2.600000,1.000000,10.112218,36.403985
16.064346,-1.400000,1.000000,16.064346,57.831646
11.399603,-3.200000,1.000000,11.399603,41.038571
13.876028,-1.800000,1.000000,13.876028,49.953703
26.338802,-1.200000,2.000000,13.169401,47.409844
13.369604,-3.400000,1.000000,13.369604,48.130575
16.945239,-2.600000,1.000000,16.945239,61.002860
14.102596,-1.000000,1.000000,14.102596,50.769345
11.823820,-2.600000,1.000000,11.823820,42.565751
17.539101,-2.400000,1.000000,17.539101,63.140762
14.508784,-2.400000,1.000000,14.508784,52.231624
11.742104,-1.600000,1.000000,11.742104,42.271574
17.543894,-2.200000,1.000000,17.543894,63.158019
14.392877,-2.800000,1.000000,14.392877,51.814357
27.779791,-1.600000,2.000000,13.889895,50.003623
13.853299,-1.000000,1.000000,13.853299,49.871877
13.921943,-1.800000,1.000000,13.921943,50.118993
14.009354,-3.200000,1.000000,14.009354,50.433676
12.950502,-2.400000,1.000000,12.950502,46.621807
10.529192,-1.600000,1.000000,10.529192,37.905090
13.270568,-2.600000,1.000000,13.270568,47.774045
13.647757,-1.400000,1.000000,13.647757,49.131925
18.437799,-6.000000,1.000000,18.437799,66.376078
14.743859,-4.600000,1.000000,14.743859,53.077892
13.485852,-7.000000,1.000000,13.485852,48.549067
17.657092,-3.600000,1.000000,17.657092,63.565531
13.531619,-5.200000,1.000000,13.531619,48.713828
15.213284,-3.000000,1.000000,15.213284,54.767821
19.444793,-3.000000,1.000000,19.444793,70.001253
17.231422,-3.000000,1.000000,17.231422,62.033119
17.257636,-4.400000,1.000000,17.257636,62.127488
17.450404,-3.800000,1.000000,17.450404,62.821455
17.591437,-3.600000,1.000000,17.591437,63.329172
18.033773,-3.200000,1.000000,18.033773,64.921583
18.027742,-5.000000,1.000000,18.027742,64.899870
17.181791,-5.400000,1.000000,17.181791,61.854448
17.442254,-3.200000,1.000000,17.442254,62.792114
19.419378,-2.600000,1.000000,19.419378,69.909761
18.899936,-6.200000,1.000000,18.899936,68.039770
19.757558,-7.000000,1.000000,19.757558,71.127210
17.792438,-4.000000,1.000000,17.792438,64.052777
18.575562,-2.000000,1.000000,18.575562,66.872022
17.648710,-1.600000,1.000000,17.648710,63.535356
17.475688,-5.400000,1.000000,17.475688,62.912479
14.130008,-1.200000,1.000000,14.130008,50.868028
15.891161,-8.400000,1.000000,15.891161,57.208178
14.757750,-1.400000,1.000000,14.757750,53.127899
14.773543,-2.600000,1.000000,14.773543,53.184755
18.674903,-8.800000,1.000000,18.674903,67.229651
17.644423,-4.800000,1.000000,17.644423,63.519923
16.778511,-3.400000,1.000000,16.778511,60.402640
15.884760,-1.200000,1.000000,15.884760,57.185137
13.950259,-2.800000,1.000000,13.950259,50.220933
14.233624,-6.400000,1.000000,14.233624,51.241047
11.204868,-1.200000,1.000000,11.204868,40.337526
11.904641,-4.600000,1.000000,11.904641,42.856706
12.339951,-3.800000,1.000000,12.339951,44.423824
12.012152,-2.800000,1.000000,12.012152,43.243749
14.863286,-2.600000,1.000000,14.863286,53.507830
15.664320,-3.800000,1.000000,15.664320,56.391553
16.147557,-5.600000,1.000000,16.147557,58.131206
15.891276,-3.400000,1.000000,15.891276,57.208594
15.608507,-5.400000,1.000000,15.608507,56.190624
14.260323,-1.400000,1.000000,14.260323,51.337162
13.209775,-1.600000,1.000000,13.209775,47.555191
11.856453,-5.600000,1.000000,11.856453,42.683230
15.718056,-2.800000,1.000000,15.718056,56.585001
12.310835,-4.800000,1.000000,12.310835,44.319006
13.587039,-2.400000,1.000000,13.587039,48.913339
16.067644,-4.400000,1.000000,16.067644,57.843520
15.283496,-2.200000,1.000000,15.283496,55.020584
18.036948,-9.600000,1.000000,18.036948,64.933013
17.253434,-5.600000,1.000000,17.253434,62.112363
15.549215,-4.200000,1.000000,15.549215,55.977174
16.457413,-3.600000,1.000000,16.457413,59.246688
17.403974,-1.800000,1.000000,17.403974,62.654306
17.532563,-2.800000,1.000000,17.532563,63.117226
19.060076,-7.200000,1.000000,19.060076,68.616275
17.966165,-6.000000,1.000000,17.966165,64.678195
14.777922,-3.000000,1.000000,14.777922,53.200520
13.084405,-4.200000,1.000000,13.084405,47.103859
12.255731,-4.400000,1.000000,12.255731,44.120632
12.206561,-2.400000,1.000000,12.206561,43.943619
14.485870,-2.600000,1.000000,14.485870,52.149132
13.861942,-2.400000,1.000000,13.861942,49.902991
13.056606,-2.200000,1.000000,13.056606,47.003781
13.526824,-1.600000,1.000000,13.526824,48.696567
16.086915,-4.400000,1.000000,16.086915,57.912895
16.990437,-4.400000,1.000000,16.990437,61.165572
15.314198,-1.200000,1.000000,15.314198,55.131113
12.643313,-4.200000,1.000000,12.643313,45.515927
9.782256,-1.600000,1.000000,9.782256,35.216120
8.324988,-2.200000,1.000000,8.324988,29.969955
5.968186,-0.800000,1.000000,5.968186,21.485471
4.362460,-0.600000,1.000000,4.362460,15.704856
3.872930,-0.800000,1.000000,3.872930,13.942549
3.101836,-0.400000,1.000000,3.101836,11.166610
6.781201,-1.400000,2.000000,3.390600,12.206161
8.929170,-1.000000,1.000000,8.929170,32.145011
7.285621,-0.200000,2.000000,3.642810,13.114117
7.235985,-0.600000,5.000000,1.447197,5.209909
9.420210,-6.000000,50.000000,0.188404,0.678255
7.954903,-3.200000,1.000000,7.954903,28.637652
12.894802,-3.400000,1.000000,12.894802,46.421288
16.408575,-3.600000,1.000000,16.408575,59.070871
14.609403,-6.000000,1.000000,14.609403,52.593849
20.999296,-4.400000,1.000000,20.999296,75.597466
16.504407,-2.600000,1.000000,16.504407,59.415864
15.547960,-2.800000,1.000000,15.547960,55.972657
15.039519,-2.600000,1.000000,15.039519,54.142269
16.187625,-4.000000,1.000000,16.187625,58.275449
15.397713,-0.800000,1.000000,15.397713,55.431767
15.910110,-4.600000,1.000000,15.910110,57.276398
15.920210,-3.600000,1.000000,15.920210,57.312755
16.503045,-3.800000,1.000000,16.503045,59.410963
16.905139,-2.000000,1.000000,16.905139,60.858499
17.496966,-3.200000,1.000000,17.496966,62.989078
14.055089,-1.600000,1.000000,14.055089,50.598322
20.015491,-1.800000,1.000000,20.015491,72.055769
15.472747,-6.400000,1.000000,15.472747,55.701888
21.609136,-5.800000,1.000000,21.609136,77.792891
18.552719,-2.600000,1.000000,18.552719,66.789787
16.841981,-5.600000,1.000000,16.841981,60.631133
23.542398,-3.400000,1.000000,23.542398,84.752634
19.107784,-3.000000,1.000000,19.107784,68.788021
18.050678,-2.600000,1.000000,18.050678,64.982440
16.741033,-1.600000,1.000000,16.741033,60.267718
30.611604,-4.200000,2.000000,15.305802,55.100887
11.198315,-0.800000,1.000000,11.198315,40.313932
16.262665,-1.400000,1.000000,16.262665,58.545592
24.744295,-1.400000,2.000000,12.372147,44.539730
21.960309,-1.400000,2.000000,10.980154,39.528556
20.795273,-1.000000,2.000000,10.397637,37.431492
10.250558,-1.200000,1.000000,10.250558,36.902008
20.324729,-2.000000,2.000000,10.162365,36.584513
16.981106,-1.400000,2.000000,8.490553,30.565991
5.704016,-0.400000,1.000000,5.704016,20.534456
4.020194,-0.200000,1.000000,4.020194,14.472700
6.399871,-0.200000,3.000000,2.133290,7.679845
1.105664,-0.200000,1.000000,1.105664,3.980391
4.921328,-0.200000,6.000000,0.820221,2.952797
7.117119,-0.800000,4.000000,1.779280,6.405407
2.622778,-0.200000,1.000000,2.622778,9.442001
13.178493,-0.800000,4.000000,3.294623,11.860644
3.536457,-0.200000,1.000000,3.536457,12.731245
4.853454,-0.200000,1.000000,4.853454,17.472436
8.712785,-0.800000,2.000000,4.356393,15.683013
12.591082,-1.400000,2.000000,6.295541,22.663948
7.465051,-0.800000,1.000000,7.465051,26.874185
9.690387,-0.800000,1.000000,9.690387,34.885394
17.475204,-1.400000,2.000000,8.737602,31.455367
14.062112,-1.800000,1.000000,14.062112,50.623604
12.644183,-2.600000,1.000000,12.644183,45.519060
12.555209,-3.600000,1.000000,12.555209,45.198751
21.623665,-1.000000,2.000000,10.811832,38.922597
9.838984,-0.800000,1.000000,9.838984,35.420344
7.269910,-0.400000,1.000000,7.269910,26.171675
24.789588,-1.200000,3.000000,8.263196,29.747505
8.976280,-0.400000,1.000000,8.976280,32.314608
21.175649,-1.000000,3.000000,7.058550,25.410778
19.819060,-1.000000,3.000000,6.606353,23.782872
11.660863,-1.000000,2.000000,5.830431,20.989553
10.272860,-0.800000,2.000000,5.136430,18.491149
5.717318,-0.400000,1.000000,5.717318,20.582344
6.613601,-0.600000,1.000000,6.613601,23.808965
8.169749,-1.000000,1.000000,8.169749,29.411097
8.228111,-1.200000,1.000000,8.228111,29.621201
7.636982,-2.000000,1.000000,7.636982,27.493135
6.792731,-1.200000,1.000000,6.792731,24.453830
5.371195,-1.800000,1.000000,5.371195,19.336303
5.740671,-0.800000,1.000000,5.740671,20.666417
7.710808,-1.200000,1.000000,7.710808,27.758907
6.490801,-1.800000,1.000000,6.490801,23.366884
6.526733,-1.600000,1.000000,6.526733,23.496238
7.890691,-2.600000,1.000000,7.890691,28.406489
8.783224,-1.200000,1.000000,8.783224,31.619605
9.282940,-2.400000,1.000000,9.282940,33.418585
9.752877,-1.600000,1.000000,9.752877,35.110358
8.903813,-1.600000,1.000000,8.903813,32.053725
7.321119,-0.600000,1.000000,7.321119,26.356027
6.992929,-0.800000,1.000000,6.992929,25.174546
6.646256,-0.200000,1.000000,6.646256,23.926521
6.822100,-0.200000,1.000000,6.822100,24.559559
15.512307,-0.400000,3.000000,5.170769,18.614768
4.058449,-0.200000,1.000000,4.058449,14.610417
6.259387,0.200000,3.000000,2.086462,7.511264
6.934159,-0.400000,6.000000,1.155693,4.160496
0.534091,0.000000,3.000000,0.178030,0.640909
13.874970,-3.400000,81.000000,0.171296,0.616665
1.250591,0.200000,2.000000,0.625295,2.251063
1.392789,0.200000,3.000000,0.464263,1.671347
41.455822,-8.800000,439.000000,0.094432,0.339957
5.035361,0.600000,2.000000,2.517681,9.063651
2.791991,0.600000,1.000000,2.791991,10.051168
4.972467,1.000000,2.000000,2.486234,8.950441
4.271486,1.200000,2.000000,2.135743,7.688674
4.960161,1.400000,2.000000,2.480081,8.928290
5.099609,1.400000,2.000000,2.549804,9.179296
5.071306,1.600000,2.000000,2.535653,9.128351
4.611956,1.400000,2.000000,2.305978,8.301521
2.162012,0.800000,1.000000,2.162012,7.783245
1925.324261,467.800000,844.000000,2.281190,8.212284
2.920613,-1.200000,1.000000,2.920613,10.514208
5.371857,-1.400000,1.000000,5.371857,19.338686
5.056037,-1.200000,1.000000,5.056037,18.201732
5.816449,-2.000000,1.000000,5.816449,20.939217
5.869033,-0.400000,1.000000,5.869033,21.128517
5.752750,-1.600000,1.000000,5.752750,20.709900
5.604811,-1.000000,1.000000,5.604811,20.177321
11.694882,-1.000000,2.000000,5.847441,21.050787
4.891953,-1.200000,1.000000,4.891953,17.611031
14.482566,-0.600000,2.000000,7.241283,26.068619
6.512557,-1.000000,1.000000,6.512557,23.445206
13.720057,-1.200000,2.000000,6.860029,24.696103
6.490314,-0.600000,1.000000,6.490314,23.365132
5.122147,-1.000000,1.000000,5.122147,18.439727
7.791067,-0.600000,1.000000,7.791067,28.047843
6.790271,-1.000000,1.000000,6.790271,24.444977
15.103553,-1.600000,2.000000,7.551777,27.186396
6.588930,-1.400000,1.000000,6.588930,23.720147
10.044261,-2.400000,1.000000,10.044261,36.159340
8.162514,-0.800000,1.000000,8.162514,29.385049
8.125147,-1.200000,1.000000,8.125147,29.250529
8.366389,-1.200000,1.000000,8.366389,30.119002
8.589855,-1.800000,1.000000,8.589855,30.923479
7.687345,-1.000000,1.000000,7.687345,27.674443
6.764139,-1.200000,1.000000,6.764139,24.350901
5.478410,-1.000000,1.000000,5.478410,19.722278
8.873404,-1.200000,1.000000,8.873404,31.944253
8.063480,-0.600000,1.000000,8.063480,29.028526
6.428928,-1.000000,1.000000,6.428928,23.144141
5.267257,-0.600000,1.000000,5.267257,18.962127
6.049305,-0.600000,1.000000,6.049305,21.777499
6.942591,-0.600000,1.000000,6.942591,24.993327
7.316067,-0.800000,1.000000,7.316067,26.337841
7.411887,-0.600000,1.000000,7.411887,26.682794
8.123843,-0.400000,1.000000,8.123843,29.245833
9.440082,-1.400000,1.000000,9.440082,33.984297
9.984190,-1.200000,1.000000,9.984190,35.943085
10.583960,-1.800000,1.000000,10.583960,38.102256
10.496475,-0.800000,1.000000,10.496475,37.787309
11.023403,-1.600000,1.000000,11.023403,39.684250
21.288217,-0.800000,2.000000,10.644108,38.318790
10.506254,-1.000000,1.000000,10.506254,37.822516
22.104465,-1.200000,2.000000,11.052232,39.788037
21.063630,-1.400000,2.000000,10.531815,37.914534
21.076510,-1.000000,2.000000,10.538255,37.937717
25.478330,-1.400000,3.000000,8.492777,30.573996
3.812345,-1.000000,1.000000,3.812345,13.724442
7.692147,-0.800000,2.000000,3.846074,13.845865
6.894185,-0.600000,1.000000,6.894185,24.819067
4.838992,-0.200000,1.000000,4.838992,17.420373
4.978448,-0.200000,2.000000,2.489224,8.961206
4.868923,0.000000,6.000000,0.811487,2.921354
4.868923,0.000000,2.000000,2.434462,8.764062
5.117125,-1.200000,39.000000,0.131208,0.472350
4.905755,-0.600000,1.000000,4.905755,17.660719
6.998413,-1.400000,1.000000,6.998413,25.194286
13.633085,-1.800000,2.000000,6.816543,24.539554
13.170435,-2.400000,2.000000,6.585217,23.706782
4.270746,-0.600000,1.000000,4.270746,15.374687
5.293654,-0.800000,1.000000,5.293654,19.057154
5.761143,-0.600000,1.000000,5.761143,20.740116
7.589974,-0.800000,1.000000,7.589974,27.323906
6.247101,-0.400000,1.000000,6.247101,22.489562
6.820244,-0.600000,1.000000,6.820244,24.552879
15.174135,-2.800000,2.000000,7.587067,27.313443
8.136979,-1.400000,1.000000,8.136979,29.293124
8.695002,-1.400000,1.000000,8.695002,31.302007
9.120605,-1.200000,1.000000,9.120605,32.834177
17.825530,-2.000000,2.000000,8.912765,32.085954
6.947032,-0.400000,1.000000,6.947032,25.009314
23.223709,-0.600000,3.000000,7.741236,27.868450
14.665676,0.000000,3.000000,4.888559,17.598811
9.845354,-0.200000,2.000000,4.922677,17.721637
6.072770,0.000000,1.000000,6.072770,21.861971
8.633743,0.000000,2.000000,4.316872,15.540738
4.006064,-0.200000,1.000000,4.006064,14.421831
22.067829,-0.800000,5.000000,4.413566,15.888837
8.797344,-0.200000,1.000000,8.797344,31.670437
16.143146,-1.400000,2.000000,8.071573,29.057663
8.871074,-1.000000,1.000000,8.871074,31.935866
8.798474,-0.400000,1.000000,8.798474,31.674508
15.383803,-0.800000,2.000000,7.691901,27.690845
5.989914,0.000000,1.000000,5.989914,21.563690
12.494187,-0.200000,3.000000,4.164729,14.993025
10.149834,0.000000,2.000000,5.074917,18.269702
10.925314,-0.800000,2.000000,5.462657,19.665564
5.714141,-1.600000,1.000000,5.714141,20.570907
5.996896,-0.800000,1.000000,5.996896,21.588827
5.116269,-1.200000,1.000000,5.116269,18.418568
8.070558,-1.200000,1.000000,8.070558,29.054010
14.447381,-2.000000,2.000000,7.223691,26.005286
7.478391,-1.400000,1.000000,7.478391,26.922208
7.716623,-0.800000,1.000000,7.716623,27.779843
8.076464,-1.600000,1.000000,8.076464,29.075271
15.637867,-1.800000,2.000000,7.818933,28.148160
17.030595,-1.400000,2.000000,8.515298,30.655071
8.204275,-1.200000,1.000000,8.204275,29.535390
7.901403,-1.400000,1.000000,7.901403,28.445050
7.047918,-0.600000,1.000000,7.047918,25.372504
6.930019,-0.400000,1.000000,6.930019,24.948070
6.226361,-0.200000,1.000000,6.226361,22.414900
13.387551,-1.200000,2.000000,6.693775,24.097592
6.690226,-0.800000,1.000000,6.690226,24.084812
7.012123,-0.200000,1.000000,7.012123,25.243641
7.428291,-0.800000,1.000000,7.428291,26.741848
14.798796,-1.800000,2.000000,7.399398,26.637833
16.734789,-2.600000,2.000000,8.367394,30.122619
8.992230,-1.600000,1.000000,8.992230,32.372028
8.871652,-1.400000,1.000000,8.871652,31.937947
9.404796,-1.200000,1.000000,9.404796,33.857266
10.142035,-3.200000,1.000000,10.142035,36.511326
9.129197,-0.800000,1.000000,9.129197,32.865110
9.091252,-1.600000,1.000000,9.091252,32.728508
8.165196,-2.000000,1.000000,8.165196,29.394705
8.481801,-1.000000,1.000000,8.481801,30.534482
8.240967,-1.200000,1.000000,8.240967,29.667480
8.036007,-2.000000,1.000000,8.036007,28.929626
15.928825,-2.200000,2.000000,7.964412,28.671884
7.333467,-1.000000,1.000000,7.333467,26.400481
7.156937,-0.400000,1.000000,7.156937,25.764973
14.379438,-0.600000,2.000000,7.189719,25.882988
6.643942,-0.400000,1.000000,6.643942,23.918191
6.123571,-0.800000,1.000000,6.123571,22.044854
18.551178,-1.200000,3.000000,6.183726,22.261414
6.970501,-0.400000,1.000000,6.970501,25.093804
14.651617,-0.400000,2.000000,7.325809,26.372911
7.868202,-0.600000,1.000000,7.868202,28.325527
18.845741,-1.600000,2.000000,9.422870,33.922333
18.649218,-2.000000,2.000000,9.324609,33.568593
9.431179,-1.800000,1.000000,9.431179,33.952243
7.708241,-0.600000,1.000000,7.708241,27.749667
9.390617,-1.200000,1.000000,9.390617,33.806222
9.460632,-1.400000,1.000000,9.460632,34.058275
9.559290,-1.000000,1.000000,9.559290,34.413446
23.568900,-1.400000,2.000000,11.784450,42.424019
10.925066,-1.400000,1.000000,10.925066,39.330238
9.300517,-1.000000,1.000000,9.300517,33.481862
7.767156,-0.600000,1.000000,7.767156,27.961763
5.525879,-1.400000,1.000000,5.525879,19.893163
4.013362,-0.400000,1.000000,4.013362,14.448102
2.869382,-0.600000,1.000000,2.869382,10.329775
7.017878,-0.200000,1.000000,7.017878,25.264360
6.086914,0.000000,4.000000,1.521729,5.478223
6.099373,0.000000,5.000000,1.219875,4.391549
6.245841,-1.400000,47.000000,0.132890,0.478405
6.180805,-1.000000,1.000000,6.180805,22.250900
6.404058,-0.400000,1.000000,6.404058,23.054610
6.105578,-0.800000,1.000000,6.105578,21.980081
6.072999,-1.600000,1.000000,6.072999,21.862795
6.565759,-0.800000,1.000000,6.565759,23.636731
8.043971,-1.200000,1.000000,8.043971,28.958295
7.419147,-1.200000,1.000000,7.419147,26.708928
6.548165,-2.600000,1.000000,6.548165,23.573396
10.216098,-1.200000,1.000000,10.216098,36.777951
8.721766,-1.600000,1.000000,8.721766,31.398357
6.526474,-2.000000,1.000000,6.526474,23.495306
8.532117,-2.000000,1.000000,8.532117,30.715621
8.533500,-1.200000,1.000000,8.533500,30.720601
15.131800,-1.000000,2.000000,7.565900,27.237241
7.114421,-0.200000,1.000000,7.114421,25.611917
9.632503,-0.400000,2.000000,4.816251,17.338505
4.589016,-0.200000,1.000000,4.589016,16.520458
4.215660,-0.600000,1.000000,4.215660,15.176377
8.516342,-0.600000,2.000000,4.258171,15.329416
3.659532,-0.800000,1.000000,3.659532,13.174316
3.262101,-0.200000,1.000000,3.262101,11.743564
7.891497,-0.800000,3.000000,2.630499,9.469797
1.405066,0.000000,1.000000,1.405066,5.058236
0.859873,0.000000,5.000000,0.171975,0.619108
0.000000,0.000000,1.000000,0.000000,0.000000
8.830168,-1.200000,23.000000,0.383920,1.382113
2.743781,-1.000000,1.000000,2.743781,9.877613
3.387145,-1.600000,1.000000,3.387145,12.193722
6.143118,-2.200000,2.000000,3.071559,11.057612
2.661280,-0.400000,1.000000,2.661280,9.580609
2.976021,-0.400000,2.000000,1.488010,5.356838
1.575577,-0.200000,2.000000,0.787789,2.836039
0.178200,0.000000,1.000000,0.178200,0.641520
0.819582,0.000000,3.000000,0.273194,0.983498
10.690814,-1.800000,8.000000,1.336352,4.810866
2.127215,-0.400000,1.000000,2.127215,7.657974
2.407365,-1.200000,1.000000,2.407365,8.666515
4.908388,-1.200000,2.000000,2.454194,8.835099
2.434440,-0.400000,1.000000,2.434440,8.763983
2.223413,-0.800000,1.000000,2.223413,8.004288
2.124762,-1.000000,1.000000,2.124762,7.649145
1.915206,-0.600000,1.000000,1.915206,6.894740
4.391529,-0.200000,2.000000,2.195764,7.904752
2.259652,-0.200000,1.000000,2.259652,8.134747
2.819528,-1.600000,1.000000,2.819528,10.150301
4.383974,-0.400000,2.000000,2.191987,7.891154
4.099721,-0.600000,2.000000,2.049860,7.379497
2.901798,-0.200000,1.000000,2.901798,10.446473
5.653012,-1.400000,2.000000,2.826506,10.175422
2.424775,-0.600000,1.000000,2.424775,8.729189
6.628874,-1.200000,2.000000,3.314437,11.931974
5.512737,-2.200000,2.000000,2.756369,9.922927
2.569765,-0.800000,2.000000,1.284882,4.625577
0.932593,-0.400000,1.000000,0.932593,3.357334
4.600386,-1.200000,6.000000,0.766731,2.760232
1.518967,-0.400000,1.000000,1.518967,5.468282
10.703376,-1.600000,3.000000,3.567792,12.844051
4.197621,-0.400000,1.000000,4.197621,15.111435
3.757583,-1.200000,1.000000,3.757583,13.527297
10.157923,-1.400000,2.000000,5.078962,18.284262
