Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h]
19.077420,-1.800000,2.000000,9.538710,34.339356
14.212466,-1.400000,2.000000,7.106233,25.582439
6.558109,-0.400000,1.000000,6.558109,23.609194
5.041126,-0.400000,1.000000,5.041126,18.148053
2.792234,0.000000,1.000000,2.792234,10.052044
1.447167,0.000000,1.000000,1.447167,5.209801
1.572383,-0.200000,1.000000,1.572383,5.660579
1.240896,-0.200000,3.000000,0.413632,1.489075
1.263762,0.000000,9.000000,0.140418,0.505505
0.199055,0.000000,1.000000,0.199055,0.716599
30.340038,-1.000000,28.000000,1.083573,3.900862
3.977155,-0.400000,3.000000,1.325718,4.772586
9.027478,-0.200000,7.000000,1.289640,4.642703
3.677195,0.000000,3.000000,1.225732,4.412634
6.964510,0.200000,6.000000,1.160752,4.178706
2.245515,0.000000,3.000000,0.748505,2.694618
0.076441,0.000000,1.000000,0.076441,0.275187
0.337458,0.000000,2.000000,0.168729,0.607424
54.572599,-4.400000,664.000000,0.082188,0.295876
0.335938,0.000000,1.000000,0.335938,1.209377
0.303793,0.200000,1.000000,0.303793,1.093655
0.455953,0.200000,3.000000,0.151984,0.547143
1905.901074,773.400000,1071.000000,1.779553,6.406390
17.176454,-1.400000,2.000000,8.588227,30.917618
9.676036,-1.600000,1.000000,9.676036,34.833731
10.843904,-1.800000,1.000000,10.843904,39.038055
11.310951,-2.400000,1.000000,11.310951,40.719425
11.236633,-0.800000,1.000000,11.236633,40.451877
10.972787,-1.400000,1.000000,10.972787,39.502032
11.222837,-2.400000,1.000000,11.222837,40.402214
13.403907,-2.400000,1.000000,13.403907,48.254066
13.092182,-1.400000,1.000000,13.092182,47.131854
14.175868,-6.000000,1.000000,14.175868,51.033125
11.647733,-2.000000,1.000000,11.647733,41.931839
13.719723,-1.200000,1.000000,13.719723,49.391004
14.696380,-2.200000,1.000000,14.696380,52.906970
14.156116,-4.800000,1.000000,14.156116,50.962019
13.215729,-3.400000,1.000000,13.215729,47.576623
10.817094,-0.600000,1.000000,10.817094,38.941538
8.980676,-0.800000,1.000000,8.980676,32.330435
6.916677,-1.000000,1.000000,6.916677,24.900037
7.570027,-0.600000,1.000000,7.570027,27.252096
18.172135,-4.200000,2.000000,9.086068,32.709843
11.372467,-6.200000,1.000000,11.372467,40.940882
12.408954,-2.000000,1.000000,12.408954,44.672233
14.347140,-2.200000,1.000000,14.347140,51.649704
16.454988,-5.800000,1.000000,16.454988,59.237958
16.235358,-6.200000,1.000000,16.235358,58.447288
14.886096,-1.600000,1.000000,14.886096,53.589944
12.155267,-4.600000,1.000000,12.155267,43.758961
9.405165,-7.200000,1.000000,9.405165,33.858595
2.821128,-0.400000,1.000000,2.821128,10.156062
2.489381,-0.200000,3.000000,0.829794,2.987258
1.547694,0.000000,2.000000,0.773847,2.785849
4.537355,-0.800000,3.000000,1.512452,5.444827
0.700176,0.000000,1.000000,0.700176,2.520634
0.405302,-0.200000,1.000000,0.405302,1.459089
0.300263,-0.200000,2.000000,0.150132,0.540474
0.111980,0.000000,1.000000,0.111980,0.403127
4.674540,-3.600000,153.000000,0.030553,0.109989
3.693924,-0.200000,2.000000,1.846962,6.649063
4.357608,-0.200000,4.000000,1.089402,3.921847
13.425933,-1.200000,9.000000,1.491770,5.370373
10.489258,-0.400000,2.000000,5.244629,18.880664
9.218710,-1.000000,1.000000,9.218710,33.187357
10.495180,-3.800000,1.000000,10.495180,37.782648
11.113303,-4.800000,1.000000,11.113303,40.007890
10.792606,-3.400000,1.000000,10.792606,38.853381
5.811650,-1.400000,1.000000,5.811650,20.921938
9.207697,-4.200000,1.000000,9.207697,33.147711
6.764112,-0.800000,1.000000,6.764112,24.350803
6.981150,-0.600000,1.000000,6.981150,25.132139
5.514709,-0.800000,1.000000,5.514709,19.852952
4.036921,-1.400000,1.000000,4.036921,14.532914
3.768427,-1.800000,1.000000,3.768427,13.566336
9.554941,-0.600000,2.000000,4.777471,17.198894
6.348366,-1.200000,1.000000,6.348366,22.854119
5.631757,-0.800000,1.000000,5.631757,20.274323
8.741410,-0.600000,1.000000,8.741410,31.469075
8.035544,-1.000000,1.000000,8.035544,28.927957
8.375956,-1.200000,1.000000,8.375956,30.153443
8.787060,-1.600000,1.000000,8.787060,31.633417
8.857707,-1.400000,1.000000,8.857707,31.887746
8.861700,-1.600000,1.000000,8.861700,31.902121
9.014676,-1.400000,1.000000,9.014676,32.452832
18.243843,-1.200000,2.000000,9.121922,32.838918
9.776146,-2.600000,1.000000,9.776146,35.194126
10.004728,-1.200000,1.000000,10.004728,36.017021
10.249747,-1.200000,1.000000,10.249747,36.899090
10.444117,-1.400000,1.000000,10.444117,37.598820
10.486650,-1.600000,1.000000,10.486650,37.751942
10.658325,-2.000000,1.000000,10.658325,38.369969
11.103243,-0.800000,1.000000,11.103243,39.971675
11.525877,-2.400000,1.000000,11.525877,41.493159
11.919830,-2.400000,1.000000,11.919830,42.911389
17.267751,-2.800000,1.000000,17.267751,62.163903
17.450736,-4.200000,1.000000,17.450736,62.822650
16.023328,-6.000000,1.000000,16.023328,57.683981
19.575300,-5.400000,1.000000,19.575300,70.471081
18.227013,-4.200000,1.000000,18.227013,65.617248
17.594678,-8.400000,1.000000,17.594678,63.340840
14.776214,-2.400000,1.000000,14.776214,53.194371
14.061247,-3.000000,1.000000,14.061247,50.620488
13.872941,-2.600000,1.000000,13.872941,49.942587
13.804471,-1.800000,1.000000,13.804471,49.696094
13.673430,-2.400000,1.000000,13.673430,49.224347
13.550669,-3.400000,1.000000,13.550669,48.782410
12.435488,-2.000000,1.000000,12.435488,44.767758
9.592158,-2.000000,1.000000,9.592158,34.531767
6.426644,-1.400000,1.000000,6.426644,23.135918
4.884588,-1.000000,1.000000,4.884588,17.584515
3.387705,0.000000,1.000000,3.387705,12.195737
3.099296,-0.200000,1.000000,3.099296,11.157467
8.080945,-0.200000,3.000000,2.693648,9.697134
4.193329,0.000000,4.000000,1.048332,3.773996
4.203341,0.000000,2.000000,2.101670,7.566013
4.259109,0.000000,1.000000,4.259109,15.332791
4.136460,0.000000,4.000000,1.034115,3.722814
4.259114,0.000000,5.000000,0.851823,3.066562
4.497572,-1.600000,50.000000,0.089951,0.323825
4.193344,0.000000,1.000000,4.193344,15.096038
9.483291,0.000000,2.000000,4.741646,17.069924
8.468235,1.800000,2.000000,4.234118,15.242824
845.111313,257.800000,294.000000,2.874528,10.348302
3.997554,-0.800000,1.000000,3.997554,14.391195
8.133294,-1.600000,1.000000,8.133294,29.279860
8.791945,-2.800000,1.000000,8.791945,31.651002
9.456502,-2.400000,1.000000,9.456502,34.043408
9.074244,-2.400000,1.000000,9.074244,32.667280
8.987952,-3.800000,1.000000,8.987952,32.356627
8.119548,-2.400000,1.000000,8.119548,29.230372
8.203339,-2.000000,1.000000,8.203339,29.532020
7.446802,-1.800000,1.000000,7.446802,26.808488
6.841085,-1.600000,1.000000,6.841085,24.627907
6.293839,-2.200000,1.000000,6.293839,22.657819
5.474657,-1.600000,1.000000,5.474657,19.708766
4.287334,-2.400000,1.000000,4.287334,15.434404
2.563485,-1.200000,1.000000,2.563485,9.228547
3.162005,-0.200000,1.000000,3.162005,11.383218
3.566431,-0.200000,1.000000,3.566431,12.839153
3.509758,0.000000,1.000000,3.509758,12.635130
3.611435,0.200000,2.000000,1.805717,6.500582
3.509757,0.000000,1.000000,3.509757,12.635124
4.294113,-2.400000,40.000000,0.107353,0.386470
3.800321,-1.200000,1.000000,3.800321,13.681155
8.614773,-2.800000,1.000000,8.614773,31.013182
8.862729,-2.800000,1.000000,8.862729,31.905824
8.547447,-2.600000,1.000000,8.547447,30.770808
8.853871,-4.000000,1.000000,8.853871,31.873936
7.827119,-2.000000,1.000000,7.827119,28.177627
7.942996,-1.600000,1.000000,7.942996,28.594784
8.278157,-4.000000,1.000000,8.278157,29.801364
6.805019,-1.800000,1.000000,6.805019,24.498068
6.347361,-1.200000,1.000000,6.347361,22.850498
6.553626,-3.000000,1.000000,6.553626,23.593053
7.153082,-2.400000,1.000000,7.153082,25.751095
6.783966,-2.200000,1.000000,6.783966,24.422279
8.692885,-4.800000,1.000000,8.692885,31.294385
8.073272,-2.200000,1.000000,8.073272,29.063779
9.068315,-3.600000,1.000000,9.068315,32.645932
8.768275,-3.600000,1.000000,8.768275,31.565791
7.278482,-2.800000,1.000000,7.278482,26.202537
8.251623,-5.000000,1.000000,8.251623,29.705843
7.770238,-1.600000,1.000000,7.770238,27.972856
9.217103,-1.200000,1.000000,9.217103,33.181572
11.250795,-1.600000,1.000000,11.250795,40.502863
12.845432,-2.800000,1.000000,12.845432,46.243555
15.211542,-5.600000,1.000000,15.211542,54.761552
15.170461,-2.000000,1.000000,15.170461,54.613659
14.634580,-6.000000,1.000000,14.634580,52.684488
12.426030,-1.600000,1.000000,12.426030,44.733707
10.241648,-1.200000,1.000000,10.241648,36.869933
9.077502,-1.400000,1.000000,9.077502,32.679006
9.639056,-3.000000,1.000000,9.639056,34.700601
8.356861,-1.400000,1.000000,8.356861,30.084700
8.084934,-2.800000,1.000000,8.084934,29.105763
9.447711,-4.200000,1.000000,9.447711,34.011761
11.325994,-2.600000,1.000000,11.325994,40.773578
11.617357,-1.600000,1.000000,11.617357,41.822487
13.988091,-7.000000,1.000000,13.988091,50.357127
12.865528,-2.800000,1.000000,12.865528,46.315902
11.948593,-4.400000,1.000000,11.948593,43.014936
11.215074,-5.000000,1.000000,11.215074,40.374267
6.590143,-2.600000,1.000000,6.590143,23.724516
3.314198,-1.200000,1.000000,3.314198,11.931112
1.378135,-0.600000,2.000000,0.689067,2.480643
1.595001,-0.200000,1.000000,1.595001,5.742003
4.699423,-0.400000,2.000000,2.349712,8.458962
12.481760,-1.200000,2.000000,6.240880,22.467168
8.922552,-0.200000,1.000000,8.922552,32.121187
9.047369,-0.200000,5.000000,1.809474,6.514106
8.920310,0.000000,1.000000,8.920310,32.113116
10.638369,-5.600000,88.000000,0.120891,0.435206
9.776090,-4.000000,1.000000,9.776090,35.193922
13.206432,-2.600000,1.000000,13.206432,47.543154
11.696477,-2.200000,1.000000,11.696477,42.107318
9.073222,-1.400000,1.000000,9.073222,32.663598
10.526130,-3.400000,1.000000,10.526130,37.894068
8.928696,-4.400000,1.000000,8.928696,32.143307
5.656476,-1.200000,1.000000,5.656476,20.363314
3.177618,0.000000,1.000000,3.177618,11.439423
1.401830,-0.200000,1.000000,1.401830,5.046590
1.869513,0.800000,2.000000,0.934757,3.365124
0.300263,0.200000,1.000000,0.300263,1.080948
1.609082,0.400000,4.000000,0.402271,1.448174
0.257128,0.000000,3.000000,0.085709,0.308553
0.336888,0.000000,5.000000,0.067378,0.242560
83.139324,25.200000,1146.000000,0.072547,0.261171
0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000
40.759249,-3.000000,163.000000,0.250057,0.900204
8.919743,-5.600000,1.000000,8.919743,32.111075
14.287859,-3.400000,1.000000,14.287859,51.436294
12.930078,-1.600000,1.000000,12.930078,46.548280
15.415676,-2.400000,1.000000,15.415676,55.496435
16.062607,-6.200000,1.000000,16.062607,57.825386
14.551989,-2.800000,1.000000,14.551989,52.387159
12.016965,-1.800000,1.000000,12.016965,43.261075
11.852064,-2.000000,1.000000,11.852064,42.667431
11.872004,-2.000000,1.000000,11.872004,42.739216
11.745542,-1.800000,1.000000,11.745542,42.283950
11.506996,-1.400000,1.000000,11.506996,41.425186
11.416452,-1.000000,1.000000,11.416452,41.099226
11.163098,-0.600000,1.000000,11.163098,40.187153
11.862961,-4.000000,1.000000,11.862961,42.706660
11.731739,-2.400000,1.000000,11.731739,42.234259
23.014874,-3.000000,2.000000,11.507437,41.426773
11.397316,-2.600000,1.000000,11.397316,41.030338
12.024133,-1.000000,1.000000,12.024133,43.286878
12.554972,-1.400000,1.000000,12.554972,45.197898
14.054103,-2.600000,1.000000,14.054103,50.594770
15.812281,-2.000000,1.000000,15.812281,56.924213
17.959367,-5.400000,1.000000,17.959367,64.653721
19.316433,-6.200000,1.000000,19.316433,69.539157
21.305908,-10.400000,1.000000,21.305908,76.701270
18.492030,-2.200000,1.000000,18.492030,66.571310
18.205130,-5.800000,1.000000,18.205130,65.538467
16.472572,-3.400000,1.000000,16.472572,59.301261
15.688291,-1.800000,1.000000,15.688291,56.477848
15.546861,-1.200000,1.000000,15.546861,55.968699
16.872672,-6.600000,1.000000,16.872672,60.741618
15.307696,-1.200000,1.000000,15.307696,55.107706
13.024273,-4.000000,1.000000,13.024273,46.887384
8.261649,-1.400000,1.000000,8.261649,29.741937
4.946874,-2.200000,1.000000,4.946874,17.808747
3.861564,-0.400000,1.000000,3.861564,13.901632
3.062738,0.000000,1.000000,3.062738,11.025855
5.544078,0.200000,2.000000,2.772039,9.979341
5.508751,0.000000,6.000000,0.918125,3.305250
5.784393,0.200000,6.000000,0.964066,3.470636
1.926656,0.000000,6.000000,0.321109,1.155993
0.229355,0.000000,1.000000,0.229355,0.825678
15.718075,-2.200000,99.000000,0.158768,0.571566
9.572461,0.200000,2.000000,4.786231,17.230431
8.927289,2.400000,2.000000,4.463645,16.069121
842.801748,258.800000,276.000000,3.053630,10.993066
3.899816,-2.000000,1.000000,3.899816,14.039338
8.649509,-2.000000,1.000000,8.649509,31.138231
7.798323,-2.000000,1.000000,7.798323,28.073961
8.747237,-3.000000,1.000000,8.747237,31.490052
9.982713,-1.600000,1.000000,9.982713,35.937768
7.085228,-2.400000,1.000000,7.085228,25.506820
8.654701,-3.800000,1.000000,8.654701,31.156924
9.754342,-3.200000,1.000000,9.754342,35.115632
6.540491,-2.800000,1.000000,6.540491,23.545766
7.926072,-3.400000,1.000000,7.926072,28.533858
10.172536,-4.600000,1.000000,10.172536,36.621129
6.178866,-2.200000,1.000000,6.178866,22.243918
8.073985,-4.200000,1.000000,8.073985,29.066347
8.527848,-2.400000,1.000000,8.527848,30.700254
5.838463,-2.200000,1.000000,5.838463,21.018468
7.423874,-2.200000,1.000000,7.423874,26.725946
7.070066,-2.800000,1.000000,7.070066,25.452237
8.100431,-3.000000,1.000000,8.100431,29.161553
7.449896,-3.000000,1.000000,7.449896,26.819626
6.768264,-1.800000,1.000000,6.768264,24.365750
7.243378,-3.000000,1.000000,7.243378,26.076161
7.357258,-3.400000,1.000000,7.357258,26.486127
7.141838,-2.600000,1.000000,7.141838,25.710616
8.601630,-3.400000,1.000000,8.601630,30.965866
7.039932,-2.800000,1.000000,7.039932,25.343754
6.709459,-2.000000,1.000000,6.709459,24.154054
8.798583,-4.800000,1.000000,8.798583,31.674899
7.430225,-1.800000,1.000000,7.430225,26.748809
9.301252,-3.000000,1.000000,9.301252,33.484509
8.369538,-4.600000,1.000000,8.369538,30.130337
9.710122,-2.000000,1.000000,9.710122,34.956439
10.163552,-1.400000,1.000000,10.163552,36.588788
10.960463,-2.400000,1.000000,10.960463,39.457669
11.842672,-2.000000,1.000000,11.842672,42.633618
15.894767,-4.200000,1.000000,15.894767,57.221162
10.225541,-2.400000,1.000000,10.225541,36.811946
12.630845,-4.200000,1.000000,12.630845,45.471044
11.950293,-1.600000,1.000000,11.950293,43.021053
6.734759,-2.000000,1.000000,6.734759,24.245133
10.818585,-1.400000,1.000000,10.818585,38.946906
8.842709,-1.600000,1.000000,8.842709,31.833751
9.616441,-2.400000,1.000000,9.616441,34.619188
7.308727,-3.200000,1.000000,7.308727,26.311419
7.088504,-1.200000,1.000000,7.088504,25.518613
8.230823,-3.200000,1.000000,8.230823,29.630964
8.401230,-3.800000,1.000000,8.401230,30.244429
9.801764,-2.800000,1.000000,9.801764,35.286349
8.411760,-3.800000,1.000000,8.411760,30.282337
9.322865,-1.800000,1.000000,9.322865,33.562312
10.368352,-2.400000,1.000000,10.368352,37.326066
13.803203,-5.800000,1.000000,13.803203,49.691531
8.578413,-3.200000,1.000000,8.578413,30.882287
10.748537,-1.600000,1.000000,10.748537,38.694734
5.353814,-0.800000,1.000000,5.353814,19.273729
4.611925,-1.200000,1.000000,4.611925,16.602931
3.903421,-2.600000,1.000000,3.903421,14.052314
11.061986,-1.400000,4.000000,2.765496,9.955787
9.259226,-0.600000,1.000000,9.259226,33.333213
8.470063,-0.400000,1.000000,8.470063,30.492228
8.481563,-0.600000,5.000000,1.696313,6.106725
11.507475,-7.800000,435.000000,0.026454,0.095234
8.649677,-1.800000,1.000000,8.649677,31.138837
13.363024,-4.800000,1.000000,13.363024,48.106888
13.187040,-2.400000,1.000000,13.187040,47.473343
15.068674,-2.800000,1.000000,15.068674,54.247225
15.679004,-2.600000,1.000000,15.679004,56.444415
16.234908,-5.200000,1.000000,16.234908,58.445669
12.951514,-4.000000,1.000000,12.951514,46.625450
12.458620,-2.400000,1.000000,12.458620,44.851033
24.160005,-2.200000,2.000000,12.080003,43.488010
11.925938,-2.000000,1.000000,11.925938,42.933377
11.793327,-2.600000,1.000000,11.793327,42.455978
11.719984,-1.000000,1.000000,11.719984,42.191942
12.249770,-2.800000,1.000000,12.249770,44.099174
12.101674,-1.600000,1.000000,12.101674,43.566028
14.166071,-1.400000,1.000000,14.166071,50.997856
9.582688,-1.600000,1.000000,9.582688,34.497676
11.796965,-3.800000,1.000000,11.796965,42.469073
11.455598,-2.000000,1.000000,11.455598,41.240154
11.443459,-1.000000,1.000000,11.443459,41.196451
12.227607,-1.400000,1.000000,12.227607,44.019384
14.463276,-3.400000,1.000000,14.463276,52.067794
15.187970,-1.200000,1.000000,15.187970,54.676691
18.107494,-7.400000,1.000000,18.107494,65.186978
18.947457,-6.600000,1.000000,18.947457,68.210844
18.057203,-2.600000,1.000000,18.057203,65.005930
18.546344,-6.400000,1.000000,18.546344,66.766838
17.010539,-5.000000,1.000000,17.010539,61.237941
15.519960,-2.800000,1.000000,15.519960,55.871856
15.262899,-2.800000,1.000000,15.262899,54.946437
15.355311,-3.400000,1.000000,15.355311,55.279118
15.655749,-4.000000,1.000000,15.655749,56.360697
13.663026,-1.400000,1.000000,13.663026,49.186892
9.563394,-3.000000,1.000000,9.563394,34.428218
7.617421,-5.400000,1.000000,7.617421,27.422716
3.263818,-0.200000,1.000000,3.263818,11.749744
1.708512,-0.200000,1.000000,1.708512,6.150643
4.494221,0.000000,2.000000,2.247111,8.089599
5.894682,-0.400000,2.000000,2.947341,10.610427
2.312095,0.000000,1.000000,2.312095,8.323540
3.654041,-0.200000,4.000000,0.913510,3.288637
0.111980,0.000000,2.000000,0.055990,0.201565
896.704571,262.600000,411.000000,2.181763,7.854347
2.404615,-0.400000,2.000000,1.202307,4.328306
1.364785,-0.200000,1.000000,1.364785,4.913227
2.258415,-0.400000,1.000000,2.258415,8.130295
9.543504,-0.600000,2.000000,4.771752,17.178306
6.770527,-0.800000,1.000000,6.770527,24.373897
16.326276,-4.000000,2.000000,8.163138,29.387297
8.446470,-2.800000,1.000000,8.446470,30.407290
7.461438,-1.600000,1.000000,7.461438,26.861176
7.779070,-2.800000,1.000000,7.779070,28.004653
6.671364,-1.400000,1.000000,6.671364,24.016911
6.841301,-2.200000,1.000000,6.841301,24.628682
7.285910,-2.600000,1.000000,7.285910,26.229277
6.779574,-2.200000,1.000000,6.779574,24.406465
5.706488,-1.600000,1.000000,5.706488,20.543357
5.728456,-1.000000,1.000000,5.728456,20.622443
6.608334,-3.400000,1.000000,6.608334,23.790002
5.445829,-2.400000,1.000000,5.445829,19.604986
4.630041,-1.600000,1.000000,4.630041,16.668149
5.353842,-3.000000,1.000000,5.353842,19.273833
4.698813,-1.000000,1.000000,4.698813,16.915728
4.607194,-1.800000,1.000000,4.607194,16.585898
4.920222,-1.600000,1.000000,4.920222,17.712798
5.365633,-2.800000,1.000000,5.365633,19.316280
4.955870,-0.600000,1.000000,4.955870,17.841131
6.218500,-2.600000,1.000000,6.218500,22.386600
4.910347,-1.000000,1.000000,4.910347,17.677249
4.420299,-1.400000,1.000000,4.420299,15.913077
4.967542,-2.000000,1.000000,4.967542,17.883153
5.398196,-1.400000,1.000000,5.398196,19.433506
5.437162,-1.600000,1.000000,5.437162,19.573782
5.756359,-1.200000,1.000000,5.756359,20.722894
5.182353,-1.600000,1.000000,5.182353,18.656470
5.216702,-1.000000,1.000000,5.216702,18.780128
7.439991,-4.800000,1.000000,7.439991,26.783968
6.253314,-2.000000,1.000000,6.253314,22.511931
6.333760,-2.200000,1.000000,6.333760,22.801536
6.934806,-2.600000,1.000000,6.934806,24.965302
7.225159,-3.800000,1.000000,7.225159,26.010571
6.712424,-3.000000,1.000000,6.712424,24.164728
6.912486,-2.400000,1.000000,6.912486,24.884949
6.241069,-2.000000,1.000000,6.241069,22.467847
7.035691,-3.400000,1.000000,7.035691,25.328486
7.060156,-2.800000,1.000000,7.060156,25.416561
6.466174,-1.400000,1.000000,6.466174,23.278226
6.767446,-1.200000,1.000000,6.767446,24.362805
7.100774,-0.800000,1.000000,7.100774,25.562787
7.050790,-1.200000,1.000000,7.050790,25.382843
8.519242,-4.600000,1.000000,8.519242,30.669272
8.232987,-1.400000,1.000000,8.232987,29.638755
10.438218,-3.000000,1.000000,10.438218,37.577585
11.307532,-1.600000,1.000000,11.307532,40.707116
11.876106,-3.800000,1.000000,11.876106,42.753983
10.745931,-1.600000,1.000000,10.745931,38.685351
8.637811,-0.600000,1.000000,8.637811,31.096120
7.178654,-0.600000,1.000000,7.178654,25.843155
7.475984,-1.000000,1.000000,7.475984,26.913543
13.797900,-3.400000,2.000000,6.898950,24.836221
6.786254,-1.200000,1.000000,6.786254,24.430516
7.187663,-2.000000,1.000000,7.187663,25.875587
7.576624,-3.000000,1.000000,7.576624,27.275846
7.742382,-2.200000,1.000000,7.742382,27.872574
7.262857,-2.200000,1.000000,7.262857,26.146285
8.142631,-4.800000,1.000000,8.142631,29.313471
8.373717,-2.000000,1.000000,8.373717,30.145380
9.427662,-3.400000,1.000000,9.427662,33.939582
8.773484,-4.600000,1.000000,8.773484,31.584542
7.674263,-2.400000,1.000000,7.674263,27.627347
7.677603,-1.800000,1.000000,7.677603,27.639369
7.938311,-1.000000,1.000000,7.938311,28.577919
7.803771,-2.800000,1.000000,7.803771,28.093576
6.607293,-2.000000,1.000000,6.607293,23.786255
9.937580,-1.000000,2.000000,4.968790,17.887643
2.772237,-1.200000,1.000000,2.772237,9.980053
2.854143,-1.000000,1.000000,2.854143,10.274914
3.058963,-0.400000,1.000000,3.058963,11.012266
5.279665,-1.200000,2.000000,2.639832,9.503397
2.000918,-0.400000,1.000000,2.000918,7.203304
9.970431,-0.600000,2.000000,4.985215,17.946776
7.572773,0.000000,1.000000,7.572773,27.261982
7.686999,-0.200000,1.000000,7.686999,27.673195
7.575317,0.000000,3.000000,2.525106,9.090381
8.854939,-4.400000,144.000000,0.061493,0.221373
8.472715,-3.800000,1.000000,8.472715,30.501772
12.183732,-3.400000,1.000000,12.183732,43.861435
12.898313,-3.200000,1.000000,12.898313,46.433926
13.080148,-1.200000,1.000000,13.080148,47.088533
15.354627,-3.200000,1.000000,15.354627,55.276656
15.608949,-7.400000,1.000000,15.608949,56.192215
12.047906,-4.000000,1.000000,12.047906,43.372460
11.694728,-1.600000,1.000000,11.694728,42.101020
10.973322,-1.400000,1.000000,10.973322,39.503961
8.368822,-1.800000,1.000000,8.368822,30.127760
5.711861,-1.000000,1.000000,5.711861,20.562698
4.471175,-2.200000,1.000000,4.471175,16.096229
3.412325,-0.600000,2.000000,1.706163,6.142186
7.372398,-0.400000,2.000000,3.686199,13.270316
5.879430,-0.200000,1.000000,5.879430,21.165946
5.785335,0.000000,1.000000,5.785335,20.827206
5.913895,0.000000,1.000000,5.913895,21.290021
5.785329,0.000000,5.000000,1.157066,4.165437
6.347247,-2.400000,38.000000,0.167033,0.601318
5.930220,-0.800000,1.000000,5.930220,21.348793
9.227858,-0.400000,1.000000,9.227858,33.220287
14.619629,-3.000000,2.000000,7.309815,26.315333
8.704317,-1.600000,1.000000,8.704317,31.335540
9.176694,-1.200000,1.000000,9.176694,33.036098
9.040162,-1.000000,1.000000,9.040162,32.544582
9.438753,-0.800000,1.000000,9.438753,33.979512
10.566892,-1.200000,1.000000,10.566892,38.040812
11.421246,-1.000000,1.000000,11.421246,41.116485
12.988299,-2.800000,1.000000,12.988299,46.757875
14.320885,-2.200000,1.000000,14.320885,51.555187
16.587029,-2.600000,1.000000,16.587029,59.713305
19.653108,-8.800000,1.000000,19.653108,70.751189
19.237188,-7.400000,1.000000,19.237188,69.253876
18.120753,-3.800000,1.000000,18.120753,65.234710
17.464937,-6.400000,1.000000,17.464937,62.873774
14.635248,-1.800000,1.000000,14.635248,52.686892
13.815727,-1.600000,1.000000,13.815727,49.736618
13.704386,-2.600000,1.000000,13.704386,49.335789
13.421603,-1.400000,1.000000,13.421603,48.317772
13.767163,-1.800000,1.000000,13.767163,49.561788
14.050679,-4.400000,1.000000,14.050679,50.582444
12.473209,-3.600000,1.000000,12.473209,44.903551
9.896941,-2.600000,1.000000,9.896941,35.628987
6.393021,-1.400000,1.000000,6.393021,23.014875
4.453399,-0.400000,1.000000,4.453399,16.032236
7.116082,0.000000,2.000000,3.558041,12.808948
7.316117,0.000000,1.000000,7.316117,26.338022
5.933191,0.200000,5.000000,1.186638,4.271897
5.875727,0.000000,1.000000,5.875727,21.152617
6.101579,-1.400000,60.000000,0.101693,0.366095
5.875737,0.000000,1.000000,5.875737,21.152653
12.231668,0.400000,3.000000,4.077223,14.678001
4.709960,1.400000,1.000000,4.709960,16.955857
850.259731,256.800000,268.000000,3.172611,11.421399
17.520652,-3.000000,3.000000,5.840217,21.024782
6.030282,-2.600000,1.000000,6.030282,21.709016
7.689538,-2.800000,1.000000,7.689538,27.682335
12.419439,-4.200000,2.000000,6.209719,22.354989
6.562883,-1.200000,1.000000,6.562883,23.626379
6.981570,-2.600000,1.000000,6.981570,25.133652
7.427014,-2.800000,1.000000,7.427014,26.737250
7.161427,-1.600000,1.000000,7.161427,25.781139
7.137659,-2.400000,1.000000,7.137659,25.695572
7.010241,-2.600000,1.000000,7.010241,25.236867
7.060102,-2.400000,1.000000,7.060102,25.416366
7.042607,-2.400000,1.000000,7.042607,25.353386
6.749122,-2.400000,1.000000,6.749122,24.296840
6.874699,-2.200000,1.000000,6.874699,24.748917
5.079927,-2.600000,1.000000,5.079927,18.287737
6.148904,-1.600000,1.000000,6.148904,22.136053
5.885231,-4.000000,1.000000,5.885231,21.186831
5.612297,-1.400000,1.000000,5.612297,20.204271
9.859627,-1.600000,2.000000,4.929814,17.747329
3.794634,-1.200000,1.000000,3.794634,13.660682
5.993766,-2.200000,1.000000,5.993766,21.577558
6.102047,-1.200000,1.000000,6.102047,21.967370
5.257712,-1.400000,1.000000,5.257712,18.927763
5.412970,-1.800000,1.000000,5.412970,19.486693
5.113436,-1.400000,1.000000,5.113436,18.408370
5.942927,-2.600000,1.000000,5.942927,21.394539
5.575621,-1.800000,1.000000,5.575621,20.072234
6.390576,-1.200000,1.000000,6.390576,23.006073
4.924370,-3.400000,1.000000,4.924370,17.727730
5.241862,-1.800000,1.000000,5.241862,18.870704
7.482548,-3.000000,1.000000,7.482548,26.937171
4.725404,-1.600000,1.000000,4.725404,17.011455
6.337069,-3.000000,1.000000,6.337069,22.813448
5.848951,-1.800000,1.000000,5.848951,21.056223
6.159532,-2.000000,1.000000,6.159532,22.174316
6.005284,-2.200000,1.000000,6.005284,21.619024
7.375561,-3.800000,1.000000,7.375561,26.552021
4.829620,-1.600000,1.000000,4.829620,17.386631
6.829316,-1.200000,1.000000,6.829316,24.585537
6.371102,-1.000000,1.000000,6.371102,22.935967
4.777279,-0.800000,1.000000,4.777279,17.198205
6.705342,-2.600000,1.000000,6.705342,24.139233
5.624778,-2.600000,1.000000,5.624778,20.249199
